"","brand","model","year","price","currency","type","fuel","condition","info"
"2504","Toyota","4 Runner Limited",2022,"80,000","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2505","Toyota","4 Runner Limited",2022,"80,000","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2506","Lexus","LX 570 Sport Plus",2022,"170,000","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2507","Chevrolet","Suburban High country",2022,"94,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2508","Suzuki","Vitara GL+",2022,"27,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2509","Kia","Sorento MQ4 Luxury",2022,"46,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2510","Volvo","XC60 Momentum B5",2022,"68,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2511","Mercedes-Benz","Clase GLE 53 4MATIC AMG",2022,"151,000","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2512","Volvo","XC60 Inscription B6",2022,"79,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2513","Infiniti","QX 55 Sensory AWD",2022,"77,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2514","Toyota","4 Runner SR5",2022,"55,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2515","Volvo","XC90 Inscription B6",2022,"104,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2516","Honda","CR-V EX",2022,"44,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2517","Honda","CR-V EXL",2022,"49,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2518","Volvo","XC90 B6",2022,"104,900","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Mi"
"2519","Hyundai","Tucson",2022,"38,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2520","Nissan","Kicks  Advance",2022,"26,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2521","BMW","Serie X 1 1.8i S DRIVE",2022,"51,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2522","BMW","Serie X 5 XDRIVE 45E",2022,"94,900","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Mi"
"2523","Infiniti","QX 55 Sensory AWD",2022,"77,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2524","MG","HS",2022,"35,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2525","Volvo","XC90 Inscription",2022,"104,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2526","Mercedes-Benz","Clase GLB 200 AMG",2022,"78,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2527","Mazda","CX-30 GS",2022,"31,990","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2528","Volvo","XC60 Inscription B6",2022,"79,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2529","Toyota","Corolla Cross Full Híbrido",2022,"39,300","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Mi"
"2530","Toyota","Corolla Cross Limited Híbrido",2022,"42,900","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Mi"
"2531","Toyota","Raize",2022,"24,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2532","Toyota","Corolla Cross Limited Híbrido",2022,"42,900","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Km"
"2533","Mazda","CX-30",2022,"32,000","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2534","Toyota","Land Cruiser",2022,"159,900","US","jeepeta"," Gasolina "," Usado ","2022 - Gasolina - Usado - N/D Mi"
"2535","Toyota","Raize",2022,"24,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2536","Toyota","Corolla Cross Limited Híbrido",2022,"42,900","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Mi"
"2537","Toyota","RAV4 Hibrid",2022,"44,900","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Mi"
"2538","Toyota","Land Cruiser Prado VXL",2022,"92,300","US","jeepeta"," Diesel "," Nuevo ","2022 - Diesel - Nuevo - N/D Mi"
"2539","Toyota","Land Cruiser Prado TXL",2022,"74,900","US","jeepeta"," Diesel "," Nuevo ","2022 - Diesel - Nuevo - N/D Mi"
"2540","Hyundai","Tucson S",2022,"38,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2541","Toyota","Fortuner SRV",2022,"61,000","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2542","Toyota","RAV4 Hibrid",2022,"48,400","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Mi"
"2543","Lexus","UX 250 HYBRID",2022,"56,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2544","Hyundai","Tucson ECO 1.6 TURBO",2022,"40,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2545","Hyundai","Tucson ECO 1.6 TURBO",2022,"38,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2546","Toyota","Raize",2022,"24,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2547","Suzuki","Vitara GLX",2022,"28,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2548","BMW","Serie X 1 SDRIVE",2022,"51,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2549","BMW","Serie X 5 XDRIVE 45E",2022,"124,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2550","BMW","Serie X 5 25D",2022,"88,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2551","Toyota","Raize",2022,"24,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2552","Toyota","Raize",2022,"29,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2553","BMW","Serie X 5 XDRIVE 45E",2022,"124,900","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Mi"
"2554","Kia","Sorento EX",2022,"53,990","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2555","Kia","Sorento",2022,"43,990","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2556","Kia","Sorento",2022,"43,990","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2557","Kia","Sorento LX",2022,"46,990","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2558","Kia","Sorento LX",2022,"46,990","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2559","Kia","Sorento LX",2022,"46,990","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2560","Kia","Sorento LX",2022,"46,990","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2561","Lexus","UX 250 HYBRID SPORT",2022,"56,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2562","Lexus","RX 350",2022,"86,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2563","Lexus","RX 450 F Sport Hybrid",2022,"96,900","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Mi"
"2564","Lexus","RX 450 Hybrid",2022,"91,000","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2565","Lexus","RX 450 F Sport Hybrid",2022,"96,900","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Km"
"2566","Lexus","RX 450 Hybrid",2022,"86,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2567","Lexus","RX 350 F Sport",2022,"99,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2568","Lexus","UX 250 HYBRID SPORT",2022,"56,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2569","Lexus","UX 250 HYBRID",2022,"56,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2570","Lexus","UX 200",2022,"56,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2571","Lexus","UX 250 HYBRID",2022,"56,500","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Km"
"2572","Toyota","Rush",2022,"27,300","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2573","Toyota","RAV4 Hibrid",2022,"43,900","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Km"
"2574","Toyota","RAV4 Hibrid",2022,"48,700","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2575","Toyota","RAV4 Limited Hybrid",2022,"48,700","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2576","Toyota","RAV4 Hibrid",2022,"48,700","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Km"
"2577","Toyota","RAV4 Hibrid",2022,"43,900","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Km"
"2578","Toyota","RAV4 Limited Hybrid",2022,"48,700","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2579","Toyota","Land Cruiser",2022,"159,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2580","BMW","Serie X 3 X-DRIVE ",2022,"79,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2581","BYD","Tang EV 500",2022,"89,900","US","jeepeta"," Electrico "," Nuevo ","2022 - Eléctrico - Nuevo - N/D Km"
"2582","Toyota","Raize",2022,"24,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2583","Toyota","Raize",2022,"29,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2584","Toyota","Raize",2022,"24,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2585","BYD","Song Pro",2022,"67,500","US","jeepeta"," Electrico "," Nuevo ","2022 - Eléctrico - Nuevo - N/D Mi"
"2586","Changan","CS 75 Plus Semi Full",2022,"35,900","US","jeepeta"," Gasolina "," Usado ","2022 - Gasolina - Usado - N/D Mi"
"2587","Toyota","Rush",2022,"27,300","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2588","BYD","Tang EV 500",2022,"90,900","US","jeepeta"," Electrico "," Nuevo ","2022 - Eléctrico - Nuevo - N/D Mi"
"2589","MG","ZX",2022,"27,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2590","BYD","Tang EV 500",2022,"90,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2591","BMW","Serie X 5 X DRIVE 40i",2022,"112,900","US","jeepeta"," Gasolina "," Usado ","2022 - Gasolina - Usado - 4,692 Km"
"2592","Toyota","Fortuner",2022,"62,000","US","jeepeta"," Diesel "," Nuevo ","2022 - Diesel - Nuevo - N/D Mi"
"2593","Hyundai","Tucson ECO 1.6 TURBO",2022,"38,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2594","BMW","Serie X 3",2022,"74,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2595","Toyota","Land Cruiser GXR",2022,"156,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2596","Toyota","Corolla Cross",2022,"36,300","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2597","Toyota","Corolla Cross",2022,"36,300","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2598","Toyota","Land Cruiser GXR",2022,"159,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2599","MG","HS",2022,"35,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2600","Mazda","CX-5 Límited",2022,"48,990","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2601","Toyota","RAV4 Limited",2022,"48,900","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Mi"
"2602","Kia","Seltos LX",2022,"26,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2603","BMW","Serie X 5 25D",2022,"88,900","US","jeepeta"," Diesel "," Nuevo ","2022 - Diesel - Nuevo - N/D Mi"
"2604","BMW","Serie X 5 25D",2022,"88,900","US","jeepeta"," Diesel "," Nuevo ","2022 - Diesel - Nuevo - N/D Mi"
"2605","BMW","Serie X 6 xDrive40i",2022,"129,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2606","Peugeot","3008  Allure",2022,"38,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2607","Peugeot","2008",2022,"27,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2608","Peugeot","2008",2022,"33,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2609","Peugeot","5008 Allure",2022,"42,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2610","Peugeot","3008  GT Line",2022,"44,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2611","Peugeot","5008 GT Line",2022,"49,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2612","Peugeot","5008 GT Line",2022,"49,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2613","Citroen","C5 Aircross",2022,"40,600","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2614","Citroen","C5 Aircross",2022,"41,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2615","Changan","CS 55",2022,"25,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2616","Changan","CS 55 Elite",2022,"27,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2617","Citroen","C5 Aircross",2022,"43,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2618","Dongfeng","EV 400",2022,"59,500","US","jeepeta"," Electrico "," Nuevo ","2022 - Eléctrico - Nuevo - N/D Mi"
"2619","Hyundai","Santa Fe",2022,"44,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2620","Hyundai","Tucson",2022,"33,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2621","BYD","Yuan ev 300",2022,"36,900","US","jeepeta"," Electrico "," Nuevo ","2022 - Eléctrico - Nuevo - N/D Mi"
"2622","BYD","Tang EV 500",2022,"90,900","US","jeepeta"," Electrico "," Nuevo ","2022 - Eléctrico - Nuevo - N/D Mi"
"2623","BYD","Yuan ev 300",2022,"36,900","US","jeepeta"," Electrico "," Nuevo ","2022 - Eléctrico - Nuevo - N/D Mi"
"2624","MG","ZX",2022,"27,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2625","MG","ZX",2022,"27,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2626","MG","HS",2022,"35,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2627","MG","HS Trophy",2022,"40,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2628","Changan","CS 75 Plus Full",2022,"35,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2629","Changan","CS15 Luxury",2022,"20,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2630","Changan","CS 35 Plus",2022,"23,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2631","Toyota","Rush",2022,"27,300","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2632","Toyota","Corolla Cross Full",2022,"39,300","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Mi"
"2633","Mazda","CX-30",2022,"33,200","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2634","Toyota","Corolla Cross Limited Híbrido",2022,"42,900","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Mi"
"2635","Toyota","Land Cruiser Prado TXL",2022,"62,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2636","Toyota","4 Runner Limited",2022,"67,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2637","Toyota","Corolla Cross",2022,"36,300","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2638","BMW","Serie X 1 1.8i S DRIVE",2022,"51,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2639","Hyundai","Tucson",2022,"34,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2640","Hyundai","Tucson",2022,"34,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2641","Hyundai","Tucson LIMITED",2022,"40,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2642","Hyundai","Tucson LIMITED",2022,"40,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2643","Hyundai","Tucson LIMITED",2022,"37,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2644","BMW","Serie X 5 25D",2022,"88,900","US","jeepeta"," Diesel "," Nuevo ","2022 - Diesel - Nuevo - N/D Km"
"2645","BMW","Serie X 5 25D",2022,"85,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2646","Hyundai","Tucson S",2022,"34,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2647","Hyundai","Tucson S",2022,"34,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2648","Hyundai","Tucson",2022,"37,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2649","Hyundai","Santa Fe",2022,"41,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2650","Hyundai","Santa Fe Limited",2022,"60,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2651","Hyundai","Santa Fe",2022,"47,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2652","Hyundai","Tucson S",2022,"38,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2653","Hyundai","Tucson S",2022,"38,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2654","Hyundai","Tucson S",2022,"38,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2655","Lexus","LX 570 Sport",2022,"170,000","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2656","Hyundai","Tucson ECO 1.6 TURBO",2022,"38,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2657","Volvo","XC60 B6 Inscription",2022,"104,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2658","BYD","Tang EV 500",2022,"89,900","US","jeepeta"," Electrico "," Nuevo ","2022 - Eléctrico - Nuevo - N/D Mi"
"2659","Lexus","RX 450 F Sport Hybrid",2022,"93,900","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Mi"
"2660","Volvo","XC60 Momentum B5",2022,"65,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2661","Volvo","XC60 B6 Inscription",2022,"79,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2662","Volvo","XC90 B6",2022,"104,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2663","Hyundai","Tucson",2022,"48,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2664","Hyundai","Tucson",2022,"40,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2665","Hyundai","Tucson",2022,"40,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2666","Changan","CS 35 Plus",2022,"24,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2667","Mazda","CX-5 GT",2022,"43,490","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2668","Mazda","CX-5",2022,"39,490","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2669","Kia","Sonet",2022,"23,990","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2670","Volvo","XC60 B6 Inscription",2022,"79,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2671","Kia","Sonet",2022,"24,490","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2672","Volvo","XC60 Momentum B5",2022,"64,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2673","BYD","Tang",2022,"90,900","US","jeepeta"," Electrico "," Nuevo ","2022 - Eléctrico - Nuevo - N/D Mi"
"2674","Kia","Sorento LX",2022,"46,490","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2675","Toyota","4 Runner Limited",2022,"67,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2676","Kia","Sonet",2022,"23,990","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2677","Changan","CS 15",2022,"20,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2678","Hyundai","Tucson S",2022,"34,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2679","Toyota","Land Cruiser Prado TXL",2022,"74,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2680","BYD","Tang EV 500",2022,"90,900","US","jeepeta"," Electrico "," Nuevo ","2022 - Eléctrico - Nuevo - N/D Km"
"2681","Mitsubishi","Montero GLS",2022,"68,000","US","jeepeta"," Diesel "," Nuevo ","2022 - Diesel - Nuevo - N/D Mi"
"2682","Changan","CS15 Luxury",2022,"20,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2683","Hyundai","Tucson",2022,"34,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2684","Hyundai","Tucson",2022,"34,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2685","Hyundai","Tucson",2022,"34,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2686","Kia","Sorento",2022,"46,490","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2687","Hyundai","Santa Fe",2022,"44,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2688","Changan","CS 55",2022,"27,500","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2689","Hyundai","Tucson",2022,"38,995","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Km"
"2690","Nissan","Kicks  Advance",2022,"26,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2691","Audi","Q7",2022,"92,900","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
"2692","Toyota","Corolla Cross Full Híbrido",2022,"39,900","US","jeepeta"," Híbrido "," Nuevo ","2022 - Híbrido - Nuevo - N/D Km"
"2693","Kia","Sorento MQ4 Sport",2022,"50,490","US","jeepeta"," Gasolina "," Nuevo ","2022 - Gasolina - Nuevo - N/D Mi"
