Currency,Price,Year,Brand_Model,Fuel,Condition,Type,Fecha
US,"15,900",2018,Sea Doo RXP, Gasolina , Usado ,barcos,2022-04-22
US,"15,500",2018,YAMAHA WaveRunner, Gasolina , Usado ,barcos,2022-04-22
US,"9,900",2017,YAMAHA WaveRunner, Gasolina , Usado ,barcos,2022-04-22
US,"115,000",2012,Bote De Recreo, Gasolina , Usado ,barcos,2022-04-22
RD,"395,000",2012,YAMAHA FX 1800, Gasolina , Usado ,barcos,2022-04-22
US,"299,000",2010,Sea Ray SEDAN BRIDGE 44, Diesel , Usado ,barcos,2022-04-22
US,"13,950",2003,Boston Whaler De Pesca, Gasolina , Usado ,barcos,2022-04-22
US,"12,500",2001,Maxum 19 Pies 1800 SR-3 SPORT, Gasolina , Usado ,barcos,2022-04-22
US,"16,000",2001,Bayliner Capry, Gasolina , Usado ,barcos,2022-04-22
US,"79,900",2000,Tempest 32 Pies, Gasolina , Usado ,barcos,2022-04-22
US,"15,000",2000,Bote De Recreo, Gasolina , Usado ,barcos,2022-04-22
US,"145,000",1997,Bertram Recreo, Diesel , Usado ,barcos,2022-04-22
US,"82,500",2023,Toyota Coaster, Diesel , Nuevo ,v.pesados,2022-04-22
US,"78,900",2023,Isuzu FTR 21 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"47,500",2023,Volkswagen Worker 9.150, Diesel , Nuevo ,v.pesados,2022-04-22
US,"83,900",2023,Mitsubishi Rosa, Diesel , Nuevo ,v.pesados,2022-04-22
US,"60,500",2023,Mitsubishi Canter Cama 14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"37,500",2023,Mitsubishi Fuso Canter, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,500",2023,Mitsubishi Canter Chassis 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,990",2023,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"109,900",2023,Maxus Genlyon  C100, Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,000",2023,Mitsubishi Canter Cama 12 Pies , Diesel , Nuevo ,v.pesados,2022-04-22
US,"48,500",2023,Mitsubishi Canter Chassis 18 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"59,900",2023,Mitsubishi Canter Cama 14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"56,000",2023,Mitsubishi Canter Chassis 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"41,500",2023,Mitsubishi Canter Chassis 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"46,500",2023,Mitsubishi Canter Chassis 16 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,500",2023,Mitsubishi Canter, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,900",2023,Mitsubishi Canter Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,000",2023,Mitsubishi Canter Cama 12 Pies , Diesel , Nuevo ,v.pesados,2022-04-22
US,"39,800",2023,Mitsubishi Fuso Canter, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,900",2023,Mitsubishi Canter Cama 14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,000",2023,Mitsubishi Canter Cama 14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"39,000",2023,Mitsubishi Canter Chassis 10 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"38,500",2023,Mitsubishi Canter Chassis 10 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"82,500",2023,Toyota Coaster, Diesel , Nuevo ,v.pesados,2022-04-22
US,"51,900",2023,Mitsubishi Fuso, Diesel , Nuevo ,v.pesados,2022-04-22
US,"86,000",2023,Mitsubishi Rosa, Diesel , Nuevo ,v.pesados,2022-04-22
US,"83,900",2023,Mitsubishi Rosa, Diesel , Nuevo ,v.pesados,2022-04-22
US,"82,500",2023,Toyota Coaster, Diesel , Nuevo ,v.pesados,2022-04-22
US,"82,500",2023,Toyota Coaster, Diesel , Nuevo ,v.pesados,2022-04-22
US,"20,590",2023,Jac X 200, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,900",2023,Mitsubishi Canter Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"50,500",2023,Mitsubishi Canter Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"48,500",2023,Mitsubishi Canter Chassis 18 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,000",2023,Mitsubishi Fuso Canter, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,900",2023,Mitsubishi Canter Cama 14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,000",2023,Mitsubishi Canter Chassis 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,500",2023,Mitsubishi Fuso Canter, Diesel , Nuevo ,v.pesados,2022-04-22
US,"51,999",2023,Mitsubishi Fuso Canter, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,500",2023,Mitsubishi Canter Fulgon, Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,900",2023,Mitsubishi Canter Cama 12 Pies , Diesel , Nuevo ,v.pesados,2022-04-22
US,"45,900",2023,Mitsubishi Canter Cama 14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"45,900",2023,Mitsubishi Canter Cama 14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"45,900",2023,Mitsubishi Canter Cama 14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"46,500",2023,Mitsubishi Canter Fulgon, Diesel , Nuevo ,v.pesados,2022-04-22
US,"47,500",2023,Mitsubishi Canter Cama 14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"43,700",2023,Mitsubishi Fuso Canter, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,500",2023,Mitsubishi Canter Chassis 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"37,500",2023,Mitsubishi Fuso Canter, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,500",2023,Mitsubishi Canter Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"47,000",2023,Mitsubishi Canter Cama 14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"48,500",2023,Mitsubishi Fuso, Diesel , Nuevo ,v.pesados,2022-04-22
US,"30,000",2023,Mitsubishi Fuso Canter, Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,000",2023,Mitsubishi Fuso, Diesel , Nuevo ,v.pesados,2022-04-22
US,"45,900",2023,Mitsubishi Canter Cama 14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,500",2023,Mitsubishi Canter Fulgon, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,000",2023,Mitsubishi Canter Cama 14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"41,000",2023,Mitsubishi Fuso, Diesel , Nuevo ,v.pesados,2022-04-22
US,"20,590",2023,Jac X 200, Diesel , Nuevo ,v.pesados,2022-04-22
US,"34,500",2022,XCMG C14, Diesel , Nuevo ,v.pesados,2022-04-22
US,"50,000",2022,XCMG C 20, Diesel , Nuevo ,v.pesados,2022-04-22
US,"46,900",2022,Mitsubishi Canter Chassis 16 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"18,900",2022,Kia K-2700, Diesel , Usado ,v.pesados,2022-04-22
US,"34,500",2022,XCMG C14, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,000",2022,XCMG C10, Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,500",2022,Isuzu NPR 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"43,900",2022,Isuzu Camion Cama Larga, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"50,900",2022,Mitsubishi Canter Chassis 16 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"45,500",2022,Mitsubishi Canter Chassis 16 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,500",2022,Mitsubishi Canter Cama 14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"59,900",2022,Hino Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"24,990",2022,Jac HFC 1038KN, Diesel , Nuevo ,v.pesados,2022-04-22
US,"78,900",2022,Isuzu FTR 21 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,900",2022,Isuzu Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"48,900",2022,Isuzu NQR 16 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"56,000",2022,Isuzu NPS, Diesel , Nuevo ,v.pesados,2022-04-22
US,"23,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"36,900",2022,Isuzu NMR 10 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"39,900",2022,Isuzu NMR 10 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"75,900",2022,Isuzu Volteo 4X4, Diesel , Nuevo ,v.pesados,2022-04-22
US,"26,500",2022,Isuzu QKR 10 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,500",2022,Isuzu NPR 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"43,900",2022,Isuzu NPR 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"31,990",2022,Forland BJ 3045, Diesel , Nuevo ,v.pesados,2022-04-22
US,"74,900",2022,Hino Serie 500, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,900",2022,Isuzu NQR 18 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"34,590",2022,Jac 1073KN CAMA 14 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,990",2022,Jac HFC 1120KN, Diesel , Nuevo ,v.pesados,2022-04-22
US,"20,590",2022,Jac X 200, Diesel , Nuevo ,v.pesados,2022-04-22
US,"23,990",2022,Jac Cama 10 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"47,000",2022,Mitsubishi Fuso, Diesel , Usado ,v.pesados,2022-04-22
US,"25,900",2022,Isuzu QKR 10 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"46,900",2022,Mitsubishi Canter Chassis 16 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"41,900",2022,Hino W 711, Diesel , Nuevo ,v.pesados,2022-04-22
US,"43,900",2022,Isuzu NPR 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,900",2022,Mitsubishi Canter Cama 12 Pies , Diesel , Nuevo ,v.pesados,2022-04-22
US,"159,900",2022,Shacman F3000, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,900",2022,Hyundai HD 65, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,900",2022,Mitsubishi Canter Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"38,900",2022,Hyundai HD 65, Diesel , Nuevo ,v.pesados,2022-04-22
US,"25,995",2022,Hyundai H-100 Camion, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,995",2022,Hyundai H-100 Camion, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,900",2022,Hyundai VOLTEO, Diesel , Nuevo ,v.pesados,2022-04-22
US,"29,900",2022,Hyundai HD 50   , Diesel , Nuevo ,v.pesados,2022-04-22
US,"18,900",2022,DFM Cargo Box, Gasolina , Nuevo ,v.pesados,2022-04-22
US,"23,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"43,995",2022,Hyundai HD 65, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,000",2022,Mitsubishi Canter Chassis 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"112,500",2022,Volkswagen Constellation 31.320, Diesel , Nuevo ,v.pesados,2022-04-22
US,"53,500",2022,Isuzu Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"46,500",2022,Mitsubishi Canter Chassis 16 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"30,900",2022,Mitsubishi Canter Chassis 10 pies, Diesel , Usado ,v.pesados,2022-04-22
US,"31,990",2022,Forland D65 L3, Diesel , Nuevo ,v.pesados,2022-04-22
US,"32,990",2022,Forland Volteo 3 metros, Diesel , Nuevo ,v.pesados,2022-04-22
US,"34,590",2022,Jac 1073KN CAMA 14 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"34,590",2022,Jac 1073KN CAMA 14 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,900",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"24,990",2022,Jac Cama 10 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"23,990",2022,Jac Cama 10 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"32,990",2022,Forland BJ 3045, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"56,900",2022,Mitsubishi Canter Fulgon, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,000",2022,XCMG C10, Diesel , Nuevo ,v.pesados,2022-04-22
US,"45,900",2022,Hino WU 710L, Diesel , Nuevo ,v.pesados,2022-04-22
US,"58,900",2022,Hino Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"58,900",2022,Hino Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,900",2022,Mitsubishi Fuso, Diesel , Nuevo ,v.pesados,2022-04-22
US,"23,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,995",2022,Hyundai H-100, Diesel , Nuevo ,v.pesados,2022-04-22
RD,"2,475,000",2022,Isuzu Camion, Diesel , Usado ,v.pesados,2022-04-22
US,"37,500",2022,Isuzu NMR 10 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"25,200",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"43,900",2022,Hyundai HD 78, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,995",2022,Hyundai H-100, Diesel , Nuevo ,v.pesados,2022-04-22
US,"41,900",2022,Volkswagen Delivery 9.170, Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,900",2022,Isuzu REWARD , Diesel , Usado ,v.pesados,2022-04-22
US,"41,000",2022,Isuzu NPR 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"82,500",2022,Toyota Coaster, Diesel , Nuevo ,v.pesados,2022-04-22
US,"36,900",2022,Isuzu NMR 10 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"76,900",2022,Hino Serie 500, Diesel , Nuevo ,v.pesados,2022-04-22
US,"25,900",2022,Isuzu QKR, Diesel , Nuevo ,v.pesados,2022-04-22
US,"29,900",2022,JMC  JX1062  14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"28,500",2022,JMC JX1044 12 Pies 4 Gomas, Diesel , Nuevo ,v.pesados,2022-04-22
US,"29,500",2022,JMC  JX1062  14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"47,200",2022,Isuzu NQR 18 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"46,200",2022,Isuzu NQR 16 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,900",2022,Isuzu Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"25,500",2022,Isuzu QKR 10 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,900",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"23,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"50,500",2022,Mitsubishi Canter Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,900",2022,Hyundai VOLTEO, Diesel , Nuevo ,v.pesados,2022-04-22
US,"38,900",2022,Hyundai HD 65 14 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"25,900",2022,Isuzu QKR, Diesel , Nuevo ,v.pesados,2022-04-22
US,"43,000",2022,Mitsubishi Canter Cama 14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"82,500",2022,Toyota Coaster, Diesel , Nuevo ,v.pesados,2022-04-22
US,"31,900",2022,Forland Volteo 3 metros, Diesel , Nuevo ,v.pesados,2022-04-22
US,"46,900",2022,Mitsubishi Canter Chassis 16 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,995",2022,Hyundai H-100, Diesel , Nuevo ,v.pesados,2022-04-22
US,"27,999",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"48,900",2022,Mitsubishi Canter Chassis 18 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"50,500",2022,Isuzu Camion Furgon, Diesel , Nuevo ,v.pesados,2022-04-22
US,"31,990",2022,Forland D65 L3, Diesel , Nuevo ,v.pesados,2022-04-22
US,"39,900",2022,EICHER PRO 3008, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,000",2022,XCMG C10, Diesel , Nuevo ,v.pesados,2022-04-22
US,"47,900",2022,Isuzu REWARD , Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,900",2022,Isuzu NMR 10 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"48,900",2022,Isuzu NQR, Diesel , Nuevo ,v.pesados,2022-04-22
US,"58,900",2022,Hino Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"55,900",2022,Isuzu Camion Furgon, Diesel , Usado ,v.pesados,2022-04-22
US,"101,900",2022,Mitsubishi Fuso, Diesel , Nuevo ,v.pesados,2022-04-22
US,"22,900",2022,Hyundai H-100 Camion, Diesel , Nuevo ,v.pesados,2022-04-22
US,"32,600",2022,Isuzu QKR 10 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"45,000",2022,Isuzu NMR 10 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"25,500",2022,Isuzu QKR, Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,900",2022,Volkswagen Delivery 9.170, Diesel , Nuevo ,v.pesados,2022-04-22
US,"32,900",2022,Hyundai HD 50   , Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,900",2022,Foton Aumark, Diesel , Nuevo ,v.pesados,2022-04-22
RD,1,2022,Cola Plataforma, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,500",2022,Isuzu NPR 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"71,900",2022,Isuzu Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"78,900",2022,Isuzu FTR 21 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"37,990",2022,Dongfeng Camion , Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"20,900",2022,XCMG C10, Diesel , Nuevo ,v.pesados,2022-04-22
US,"25,900",2022,Kia K-2700, Diesel , Usado ,v.pesados,2022-04-22
US,"25,500",2022,Isuzu QKR 10 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"23,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"73,900",2022,Hino Serie 500, Diesel , Nuevo ,v.pesados,2022-04-22
US,"23,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"83,900",2022,Toyota Coaster, Diesel , Nuevo ,v.pesados,2022-04-22
US,"30,950",2022,Forland D65 L3, Diesel , Nuevo ,v.pesados,2022-04-22
US,"30,950",2022,Forland D65 L3, Diesel , Nuevo ,v.pesados,2022-04-22
US,"38,990",2022,Jac HFC 1061K, Diesel , Nuevo ,v.pesados,2022-04-22
US,"80,900",2022,Toyota Coaster, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"23,990",2022,Jac Cama 10 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"59,900",2022,Hino Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"54,500",2022,Isuzu NQR 16 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"70,500",2022,Mitsubishi Canter Cama 14 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"23,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,900",2022,Isuzu REWARD , Diesel , Nuevo ,v.pesados,2022-04-22
US,"35,900",2022,Dongfeng Camion , Diesel , Nuevo ,v.pesados,2022-04-22
US,"47,500",2022,Isuzu NQR, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,900",2022,Isuzu Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,500",2022,Hino WU 300 L, Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,500",2022,Mitsubishi Canter Chassis 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"24,900",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"36,400",2022,Isuzu NMR 10 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"43,200",2022,Isuzu NPR 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"26,900",2022,Isuzu QKR 10 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"25,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
RD,"30,990",2022,Jac HFC 1070KN, Diesel , Nuevo ,v.pesados,2022-04-22
US,"35,900",2022,Hyundai HD 65 14 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"46,000",2022,Mitsubishi Fuso, Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,900",2022,Isuzu NPR 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,900",2022,Isuzu Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,500",2022,Mitsubishi Fuso, Diesel , Nuevo ,v.pesados,2022-04-22
US,"23,900",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"50,500",2022,Isuzu Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"35,900",2022,Dongfeng Camion  Cama Larga, Diesel , Nuevo ,v.pesados,2022-04-22
US,"23,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"30,990",2022,Forland Volteo 3 metros, Diesel , Nuevo ,v.pesados,2022-04-22
US,"45,900",2022,Isuzu NPR 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"56,900",2022,Mitsubishi Canter Fulgon, Diesel , Nuevo ,v.pesados,2022-04-22
US,"23,900",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"56,900",2022,Mitsubishi Canter Fulgon, Diesel , Nuevo ,v.pesados,2022-04-22
US,"78,500",2022,Mitsubishi Fuso, Diesel , Nuevo ,v.pesados,2022-04-22
US,"34,000",2022,Isuzu QKR 10 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"47,900",2022,Hino WU 300 L, Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,900",2022,Isuzu NPR 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"59,900",2022,Isuzu NPR, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"43,500",2022,Mitsubishi Fuso, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,900",2022,Mitsubishi Fuso, Diesel , Nuevo ,v.pesados,2022-04-22
US,"43,500",2022,Mitsubishi Fuso, Diesel , Nuevo ,v.pesados,2022-04-22
US,"43,500",2022,Mitsubishi Fuso, Diesel , Nuevo ,v.pesados,2022-04-22
US,"31,990",2022,Forland Volteo 3 metros, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,995",2022,Hyundai H-100, Diesel , Nuevo ,v.pesados,2022-04-22
US,"31,990",2022,Forland D65 L3, Diesel , Nuevo ,v.pesados,2022-04-22
US,"18,950",2022,Jac X 200, Diesel , Nuevo ,v.pesados,2022-04-22
US,"80,000",2022,Mitsubishi Rosa, Diesel , Nuevo ,v.pesados,2022-04-22
US,"37,900",2022,Mitsubishi Canter, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,900",2022,Mitsubishi Fuso Canter, Diesel , Nuevo ,v.pesados,2022-04-22
US,"24,995",2022,Hyundai H-100 Camion, Diesel , Nuevo ,v.pesados,2022-04-22
US,"37,900",2022,Mitsubishi Fuso, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,900",2022,Mitsubishi Fuso Canter, Diesel , Nuevo ,v.pesados,2022-04-22
US,"49,900",2022,Isuzu Volteo, Diesel , Nuevo ,v.pesados,2022-04-22
US,"30,690",2022,Jac Cama Larga, Diesel , Nuevo ,v.pesados,2022-04-22
US,"30,990",2022,Forland Volteo 3 metros, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"36,400",2022,Isuzu NMR 10 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"53,900",2022,Isuzu NPS, Diesel , Nuevo ,v.pesados,2022-04-22
US,"47,500",2022,Mitsubishi Canter Chassis 18 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"23,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"41,900",2022,Volkswagen Worker 9.150, Diesel , Nuevo ,v.pesados,2022-04-22
US,"43,000",2022,Mitsubishi Fuso, Diesel , Usado ,v.pesados,2022-04-22
US,"43,000",2022,Mitsubishi Fuso, Diesel , Usado ,v.pesados,2022-04-22
US,"43,000",2022,Mitsubishi Fuso, Diesel , Nuevo ,v.pesados,2022-04-22
US,"23,990",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,900",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,500",2022,Hino W 710 L, Diesel , Nuevo ,v.pesados,2022-04-22
US,"21,990",2022,Hyundai H-100 Camion, Gasolina , Nuevo ,v.pesados,2022-04-22
US,"21,500",2022,Kia K-2700, Diesel , Nuevo ,v.pesados,2022-04-22
US,"18,950",2022,Jac X 200, Diesel , Nuevo ,v.pesados,2022-04-22
US,"78,900",2022,Isuzu FTR 21 Pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"25,900",2022,Isuzu QKR 10 PIES, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,900",2022,Mitsubishi Fuso Canter, Diesel , Nuevo ,v.pesados,2022-04-22
US,"25,900",2022,Isuzu QKR, Diesel , Nuevo ,v.pesados,2022-04-22
US,"42,900",2022,Isuzu NPR 14 pies, Diesel , Nuevo ,v.pesados,2022-04-22
US,"44,900",2022,Hyundai HD 65, Diesel , Nuevo ,v.pesados,2022-04-22
US,"41,900",2022,Mitsubishi Canter Cama 12 Pies , Diesel , Nuevo ,v.pesados,2022-04-22
US,"43,000",2022,Mitsubishi Canter Cama 14 Pies, Gasolina , Nuevo ,v.pesados,2022-04-22
US,"24,900",2022,Hyundai H-100 Camion, Diesel , Nuevo ,v.pesados,2022-04-22
